"X","Y","crater_id","cfield_id"
38.7844181604,47.9233329005,3017,36
38.7847506072,47.9229196766,3018,36
38.7838497838,47.9230885598,3019,36
38.7857693955,47.9228621843,3020,36
38.7859409809,47.922898117,3021,36
38.786192997,47.9232035438,3022,36
38.7918074268,47.9208286396,3023,37
38.7916465655,47.9208681671,3024,37
38.791340929,47.9208502001,3025,37
38.7912015159,47.9206274083,3026,37
38.7909012414,47.9206453754,3027,37
38.7909173275,47.9208430133,3028,37
38.7908637071,47.9209328484,3029,37
38.7908154487,47.9210083098,3030,37
38.7906385013,47.9208034857,3031,37
38.7913999115,47.9203147794,3032,37
38.791217602,47.9201207329,3033,37
38.7919253918,47.920113546,3034,37
38.7902792443,47.920113546,3035,37
38.7899736078,47.9201171395,3036,37
38.7899360735,47.920303999,3037,37
38.7894856618,47.9202860318,3038,37
38.7895017479,47.9201243264,3039,37
38.7892229217,47.920401022,3040,37
38.7890513362,47.9205267923,3041,37
38.789512472,47.9206777162,3042,37
38.789753764,47.9206489688,3043,37
38.7885633903,47.9202536908,3044,37
38.7885151319,47.9204225827,3045,37
38.7880968924,47.91995184,3046,37
38.7883167362,47.9199949617,3047,37
38.7884668735,47.9199410596,3048,37
38.7885848384,47.9199877747,3049,37
38.7887242516,47.9200452702,3050,37
38.7890781465,47.9200344898,3051,37
38.7895231961,47.919959027,3052,37
38.7898985392,47.9199769943,3053,37
38.789871729,47.9198691901,3054,37
38.7896679713,47.919675142,3055,37
38.7891800253,47.9196284266,3056,37
38.7889280092,47.9196068656,3057,37
38.7888904749,47.9194379711,3058,37
38.7884722355,47.9194235971,3059,37
38.788407891,47.9196320201,3060,37
38.7878341523,47.9198045075,3061,37
38.7879092209,47.9195421827,3062,37
38.7876357566,47.9195026542,3063,37
38.7874856194,47.9197829466,3064,37
38.7873193961,47.9197398248,3065,37
38.7872657756,47.9195062477,3066,37
38.7868743464,47.9194954672,3067,37
38.7870781041,47.9197146704,3068,37
38.7874105508,47.9193589139,3069,37
38.7875660501,47.9191289286,3070,37
38.7876303946,47.9190319032,3071,37
38.7874802574,47.9189815937,3072,37
38.7875821362,47.91880551,3073,37
38.7876357566,47.9186725484,3074,37
38.7867510194,47.9189887808,3075,37
38.7863810384,47.9191792379,3076,37
38.7857858515,47.91880551,3077,37
38.7861772807,47.9185863029,3078,37
38.7860485916,47.9185252123,3079,37
38.7870459318,47.9184030307,3080,37
38.7869708632,47.9182844425,3081,37
38.7866276924,47.9184749022,3082,37
38.7872282413,47.9182341322,3083,37
38.7876035844,47.9183311591,3084,37
38.7881183406,47.9189133164,3085,37
38.7883918048,47.9189851872,3086,37
38.7886330968,47.9188737874,3087,37
38.7887510618,47.9188019164,3088,37
38.7884454253,47.9184964637,3089,37
38.7887403377,47.9182521002,3090,37
38.7890942326,47.9184138114,3091,37
38.7891585771,47.9185216187,3092,37
38.7892390078,47.9187516067,3093,37
38.7894481275,47.9186725484,3094,37
38.7896143509,47.9188666003,3095,37
38.7896947815,47.9187264518,3096,37
38.7898824531,47.9185467737,3097,37
38.7902148998,47.9183383462,3098,37
38.790611691,47.9182628809,3099,37
38.791222964,47.9184317793,3100,37
38.7910567407,47.9184892765,3101,37
38.7910084823,47.9185898965,3102,37
38.7904990881,47.9186977033,3103,37
38.7899146253,47.9188019164,3104,37
38.7899789699,47.9189061293,3105,37
38.789877091,47.9189492518,3106,37
38.7897859363,47.9190211226,3107,37
38.789635799,47.919125335,3108,37
38.789147853,47.9191684574,3109,37
38.7888207684,47.9191684574,3110,37
38.7887135275,47.9190319032,3111,37
38.7909441378,47.9190354967,3112,37
38.7914803422,47.9189169099,3113,37
38.7908690691,47.9193840685,3114,37
38.7907457421,47.9194990607,3115,37
38.7904186575,47.9195314022,3116,37
38.7903489509,47.9197326378,3117,37
38.7905902429,47.9197398248,3118,37
38.790852983,47.919883564,3119,37
38.7914106356,47.9198871575,3120,37
38.7921774079,47.9187623874,3121,37
38.791099637,47.9180113291,3122,37
38.7924615962,47.9191037739,3123,37
38.7927457845,47.9192007991,3124,37
38.7930138867,47.9190319032,3125,37
38.7928691115,47.9188594132,3126,37
38.7926653539,47.918884568,3127,37
38.7926385436,47.9188306648,3128,37
38.7925473889,47.9188486326,3129,37
38.7923865276,47.9185647415,3130,37
38.792075529,47.9184461536,3131,37
38.7920969772,47.9182053835,3132,37
38.7926492677,47.9182628809,3133,37
38.792316821,47.9179825803,3134,37
38.7920969772,47.9179358633,3135,37
38.7925205787,47.9178747719,3136,37
38.7928530254,47.9180328908,3137,37
38.7929334561,47.9180975756,3138,37
38.7929763524,47.9180041419,3139,37
38.7930782312,47.9180328908,3140,37
38.7930621451,47.9178603974,3141,37
38.7932766269,47.9179969547,3142,37
38.793287351,47.9182377258,3143,37
38.7934589364,47.9183886564,3144,37
38.7935769013,47.9184533408,3145,37
38.7934696605,47.9185072444,3146,37
38.7929629473,47.9186464951,3147,37
38.7930165677,47.9187255534,3148,37
38.7931077225,47.9187471147,3149,37
38.7934669794,47.9187327405,3150,37
38.7932042393,47.9190274113,3151,37
38.7933168422,47.9190669402,3152,37
38.7931452568,47.9195197233,3153,37
38.7932364115,47.9194837883,3154,37
38.7934508933,47.9195520648,3155,37
38.7939173911,47.9194837883,3156,37
38.7940568043,47.9193723895,3157,37
38.7938423225,47.9190813143,3158,37
38.7941962174,47.9196059673,3159,37
38.7936707371,47.9197856417,3160,37
38.7934830656,47.9199868764,3161,37
38.7931291707,47.9199545352,3162,37
38.7924964495,47.9193508285,3163,37
38.7937297196,47.9178666863,3164,37
38.7935688583,47.9176618497,3165,37
38.7931291707,47.9175827898,3166,37
38.7932417736,47.9173168601,3167,37
38.7928932407,47.9171012404,3168,37
38.7930219298,47.9170365543,3169,37
38.792678759,47.9170221796,3170,37
38.7917886597,47.9171515517,3171,37
38.7938262364,47.9170868657,3172,37
38.7939388393,47.9172162377,3173,37
38.793777978,47.9173995141,3174,37
38.7939602875,47.9177085669,3175,37
38.7942230276,47.9176582561,3176,37
38.7943409926,47.9175756025,3177,37
38.7945554743,47.9172881108,3178,37
38.7948021284,47.9174174823,3179,37
38.7940407181,47.9171335834,3180,37
38.7940997006,47.917180301,3181,37
38.7935045137,47.9169862428,3182,37
38.7937136335,47.9167993713,3183,37
38.7935956685,47.9166304675,3184,37
38.7937243575,47.9165010941,3185,37
38.7941854933,47.9165010941,3186,37
38.7944964919,47.9166556234,3187,37
38.7945769225,47.9167418722,3188,37
38.7946895254,47.9165657809,3189,37
38.7945930087,47.9169862428,3190,37
38.7944696816,47.9170006175,3191,37
38.7948289386,47.9176726306,3192,37
38.7950648685,47.9177516904,3193,37
38.794389251,47.9180607412,3194,37
38.7954348496,47.9176187262,3195,37
38.7952525401,47.9173456093,3196,37
38.7943999751,47.9183661965,3197,37
38.7938798568,47.9184201002,3198,37
38.7938155123,47.9185530624,3199,37
38.7936868232,47.9185854045,3200,37
38.7946144568,47.9185350946,3201,37
38.7947324218,47.9182799505,3202,37
38.7950380583,47.9181505812,3203,37
38.7954723839,47.9180966772,3204,37
38.7955045561,47.9180140243,3205,37
38.7957565722,47.9181972979,3206,37
38.7952900744,47.9184416617,3207,37
38.7950755926,47.9186105595,3208,37
38.7948450247,47.91867165,3209,37
38.7952793503,47.9189627276,3210,37
38.7951667474,47.9190489725,3211,37
38.7946627152,47.9190202242,3212,37
38.7944375094,47.9190849078,3213,37
38.7945447503,47.9191244367,3214,37
38.794759232,47.919243023,3215,37
38.7949147313,47.9193508285,3216,37
38.7948718349,47.9195987803,3217,37
38.7954080393,47.9195700323,3218,37
38.7956278831,47.9192250554,3219,37
38.7960353985,47.9194370727,3220,37
38.7962552423,47.919354422,3221,37
38.7966091372,47.9191459978,3222,37
38.7966949299,47.9190310048,3223,37
38.7966091372,47.9188980438,3224,37
38.7963839313,47.9189483534,3225,37
38.796094381,47.918951947,3226,37
38.7960085883,47.9190920949,3227,37
38.7970917211,47.9189088245,3228,37
38.7969737562,47.9190274113,3229,37
38.7967163781,47.9185889981,3230,37
38.7955957109,47.9188405471,3231,37
38.7954402116,47.9188477342,3232,37
38.7955742627,47.9187471147,3233,37
38.7958316408,47.918481191,3234,37
38.7956707795,47.9179026224,3235,37
38.7957404861,47.9179457458,3236,37
38.7960139503,47.918071522,3237,37
38.7960729328,47.9179565266,3238,37
38.7966305854,47.9178666863,3239,37
38.796711016,47.9177013797,3240,37
38.7965608788,47.9175827898,3241,37
38.79695767,47.9176941924,3242,37
38.7972633065,47.9182476082,3243,37
38.7967914467,47.9182512018,3244,37
38.7965769649,47.9182835441,3245,37
38.7964268277,47.9183949452,3246,37
38.7972686686,47.9172773299,3247,37
38.7977619766,47.9174354505,3248,37
38.7966734817,47.9171515517,3249,37
38.7963356729,47.9172198313,3250,37
38.7962713284,47.9170688973,3251,37
38.7937511678,47.9162243776,3252,37
38.7939656495,47.9162962522,3253,37
38.794147959,47.9163142208,3254,37
38.7940621663,47.9160842219,3255,37
38.7939388393,47.9161165656,3256,37
38.7938047882,47.9159404721,3257,37
38.7950916787,47.9161812528,3258,37
38.795247178,47.9161093781,3259,37
38.7954187634,47.9161057844,3260,37
38.7945447503,47.915839847,3261,37
38.7945822846,47.9157464093,3262,37
38.793542048,47.9155271892,3263,37
38.7920996582,47.9161237531,3264,37
38.7923516743,47.916414845,3265,37
38.7928449823,47.9163070333,3266,37
38.7928181721,47.9161345343,3267,37
38.7928396203,47.9153115621,3268,37
38.7948074904,47.9152648427,3269,37
38.7951935576,47.9154445323,3270,37
38.7951935576,47.9152756241,3271,37
38.7953597809,47.9152396862,3272,37
38.7956922277,47.9151067154,3273,37
38.7961104671,47.915038433,3274,37
38.7961587255,47.9148731174,3275,37
38.7966573956,47.9149342124,3276,37
38.796828981,47.9149917135,3277,37
38.7969201357,47.9147365519,3278,37
38.7976761839,47.9151893729,3279,37
38.7980997854,47.9147832717,3280,37
38.7983946978,47.9150132763,3281,37
38.7975045985,47.915498439,3282,37
38.7972150481,47.915627815,3283,37
38.7970220146,47.9159656284,3284,37
38.7965447927,47.9159584409,3285,37
38.7961104671,47.9163285957,3286,37
38.7965233445,47.9163429706,3287,37
38.7968236189,47.9164076575,3288,37
38.79695767,47.9162818773,3289,37
38.7972150481,47.9162639086,3290,37
38.7976279255,47.9161740654,3291,37
38.7974295299,47.9159979721,3292,37
38.7977137182,47.9164939067,3293,37
38.7986413518,47.9153510938,3294,37
38.7993169694,47.9156601589,3295,37
38.7973383752,47.9168065586,3296,37
38.7973759095,47.9174282632,3297,37
38.7982713708,47.9171982693,3298,37
38.7992955212,47.917212644,3299,37
38.7963571211,47.9179852755,3300,37
38.7972793927,47.918614153,3301,37
38.7984644044,47.9184488488,3302,37
38.7945554743,47.9198431374,3303,37
38.7942283897,47.9200479653,3304,37
38.7945769225,47.9201557691,3305,37
38.7947324218,47.9201162411,3306,37
38.7945822846,47.9199581286,3307,37
38.7954777459,47.9201881102,3308,37
38.7953973152,47.920242012,3309,37
38.7953329707,47.9204324646,3310,37
38.7950219722,47.920518707,3311,37
38.7950916787,47.9205654216,3312,37
38.7946412671,47.9207163454,3313,37
38.7941908554,47.9209535105,3314,37
38.793901305,47.9209211699,3315,37
38.7938369605,47.9210289719,3316,37
38.7935956685,47.9206624441,3317,37
38.7936171167,47.9205043333,3318,37
38.7934026349,47.9207918072,3319,37
38.793290032,47.9207810269,3320,37
38.7933114802,47.9205905756,3321,37
38.7934508933,47.9209966313,3322,37
38.7936921853,47.9211152133,3323,37
38.7938155123,47.9212230149,3324,37
38.7938691327,47.9213236295,3325,37
38.7937297196,47.9214745511,3326,37
38.793531324,47.9214422108,3327,37
38.7934616174,47.9214745511,3328,37
38.7942498378,47.9210828728,3329,37
38.7953597809,47.9207630598,3330,37
38.79548847,47.9207414994,3331,37
38.795729762,47.9208421149,3332,37
38.7958316408,47.9209571039,3333,37
38.7964214656,47.9208277413,3334,37
38.7963517591,47.9205151136,3335,37
38.795729762,47.9203965302,3336,37
38.79695767,47.9205833888,3337,37
38.7967968087,47.9206911915,3338,37
38.7966413094,47.9208349281,3339,37
38.7966305854,47.9211439604,3340,37
38.7969683941,47.9209822577,3341,37
38.7984107839,47.9212481686,3342,20000
38.7983571635,47.9218734132,3343,20000
38.798174854,47.9218015464,3344,20000
38.7978745795,47.9218231064,3345,20000
38.7975099606,47.9218949732,3346,20000
38.7992150905,47.9217009327,3347,20000
38.7956748052,47.9220520502,3348,37
38.7955407541,47.9218328569,3349,37
38.7954656855,47.9217861434,3350,37
38.7953423585,47.9212722927,3351,37
38.7962753541,47.9211213705,3352,37
38.7957284256,47.9210171621,3353,37
38.798406656,47.9189225742,3354,37
38.7985621553,47.9190591287,3355,37
38.7984817247,47.9194328548,3356,37
38.7987176546,47.9194795704,3357,37
38.7979776925,47.9196843997,3358,37
38.800229751,47.9198461065,3359,20000
38.789188831,47.9181447562,3360,37
38.7893389683,47.9179722633,3361,37
38.7897840179,47.9178788294,3362,37
38.7895373639,47.917691961,3363,37
38.7891352106,47.9174727492,3364,37
38.7906955654,47.9169265125,3365,37
38.7895212777,47.9167144849,3366,37
38.7878215098,47.9171349456,3367,37
38.7875426835,47.9172894731,3368,37
38.7869260485,47.9180441354,3369,37
38.7872853054,47.9181124138,3370,37
38.7886579887,47.9163694889,3371,37
38.7886579887,47.9162724584,3372,37
38.7886847989,47.9156399586,3373,37
38.7892531756,47.9152733926,3374,37
38.7881700427,47.9154494884,3375,37
38.7874408047,47.9147666649,3376,37
38.7862075346,47.9148960427,3377,37
38.7856337959,47.9146157237,3378,37
38.7871031338,47.9165900508,3379,37
38.7859981243,47.9159860707,3380,37
38.7854778043,47.9164390565,3381,37
38.7859283907,47.9169639397,3382,37
38.7835520839,47.9165828606,3383,37
38.7836808229,47.9169423693,3384,37
38.7836164534,47.9172946854,3385,37
38.7853973425,47.9153964643,3386,37
38.7819857598,47.9153245606,3387,37
38.7829707462,47.9131997899,3388,37
38.7836731739,47.913307608,3389,37
38.7842415506,47.9132860444,3390,37
38.7837857769,47.9136059036,3391,37
38.784901082,47.9135555888,3392,37
38.7849439784,47.913357923,3393,37
38.785260339,47.9131638505,3394,37
38.7852388908,47.9128368007,3395,37
38.7848689097,47.912358801,3396,37
38.7833836236,47.9121467547,3397,37
38.7874534149,47.9127613273,3398,37
38.7873622602,47.9128403946,3399,37
38.7843756017,47.9139868569,3400,37
38.7841289477,47.9142384282,3401,37
38.7882239307,47.9122958246,3402,37
38.7883418956,47.9125653741,3403,37
38.7883258095,47.9128744558,3404,37
38.7890335993,47.9130002444,3405,37
38.7907344169,47.9137331039,3406,37
38.7917103089,47.913337773,3407,37
38.7913081556,47.9129316572,3408,37
38.7912706213,47.9128130565,3409,37
38.7911365702,47.9126764855,3410,37
38.7912974315,47.912601012,3411,37
38.7914100344,47.9126549217,3412,37
38.7916566884,47.9124428765,3413,37
38.7912545351,47.9124464705,3414,37
38.7918926184,47.9129388452,3415,37
38.792214341,47.9130897912,3416,37
38.7905628315,47.9126585156,3417,37
38.7898121453,47.912751959,3418,37
38.7897585249,47.9128238384,3419,37
38.7896620081,47.9127052373,3420,37
38.7895762154,47.9123781846,3421,37
38.7898014212,47.9125758541,3422,37
38.7911794665,47.9130538517,3423,37
38.7917424811,47.9138229514,3424,37
38.7915387235,47.9139595193,3425,37
38.7955602564,47.9128166504,3426,37
38.7962894944,47.9138265453,3427,37
38.7971313353,47.9141859337,3428,37
38.7977372462,47.9137726368,3429,37
38.7983967777,47.9131508883,3430,37
38.7991528258,47.9137474795,3431,37
38.7994906346,47.9133701184,3432,37
38.8000911835,47.9135102814,3433,37
38.8000965456,47.9137690429,3434,37
38.8001287178,47.914031397,3435,37
38.8005630434,47.9141607766,3436,37
38.7984235879,47.9121158221,3437,20000
38.799297601,47.9119972195,3438,39
38.7999785806,47.9121014461,3439,39
38.7997104784,47.9123566206,3440,39
38.7994852726,47.9125542902,3441,20000
38.7990777572,47.9114437368,3442,39
38.801978623,47.9122380185,3443,39
38.8018767442,47.9121984844,3444,39
38.8018767442,47.9122919286,3445,39
38.8018928303,47.9125291323,3446,39
38.8019571748,47.9116270337,3447,39
38.8020536916,47.9140134276,3448,37
38.778177272,47.918983097,3449,37
38.7780217728,47.9184332826,3450,20000
38.7789225961,47.9180236133,3451,37
38.7791585261,47.9183973469,3452,37
38.7793033013,47.9185662448,3453,37
38.7789976647,47.9186093676,3454,37
38.7797054545,47.9189004455,3455,37
38.7801505042,47.9183650046,3456,37
38.7793730078,47.917764873,3457,37
38.7795874896,47.9177109686,3458,37
38.7801505042,47.917678626,3459,37
38.7822202532,47.9181278277,3460,37
38.780976259,47.9173228555,3461,37
38.7792014224,47.9172689506,3462,37
38.7838288663,47.9177397177,3463,37
38.7831264386,47.9173372301,3464,37
38.7827671816,47.918214074,3465,37
38.7840433481,47.9179697091,3466,37
38.7845044839,47.9175636297,3467,37
38.7773210111,47.919769666,3468,37
38.7776320097,47.9194893735,3469,37
38.7782164725,47.9196295199,3470,37
38.7783880579,47.9195540565,3471,37
38.80202737,47.9074333301,3472,38
38.8024027131,47.9071673482,3473,38
38.802644005,47.9072572071,3474,38
38.8027405218,47.9071421877,3475,38
38.8034322255,47.9071565651,3476,38
38.8026225569,47.9080120157,3477,20000
38.8030729686,47.9061465401,3478,38
38.803131951,47.9060243293,3479,38
38.8030300722,47.9059776016,3480,38
38.8032713642,47.9058338237,3481,38
38.8036788795,47.9059452516,3482,38
38.8034483116,47.9055067276,3483,38
38.803249916,47.904949581,3484,38
38.8016681131,47.9049531755,3485,38
38.8011962532,47.9051041448,3486,38
38.8016895612,47.9053162201,3487,38
38.8018772328,47.9059919794,3488,38
38.8038397408,47.904963959,3489,38
38.8042579803,47.9046656137,3490,38
38.8060435409,47.9042738081,3491,38
38.8061132475,47.9043564829,3492,38
38.8065154008,47.9046296683,3493,38
38.8075985336,47.9061968621,3494,38
38.8078237395,47.9061465401,3495,38
38.8077325847,47.9062148342,3496,38
38.8061615059,47.9065131707,3497,38
38.8091481643,47.9057763124,3498,38
38.808617322,47.9052910586,3499,38
38.8094269906,47.9051976018,3500,38
38.809223233,47.9046728027,3501,38
38.8102902797,47.9051436843,3502,38
38.8106388126,47.9047410988,3503,38
38.8104940374,47.9046835863,3504,38
38.810451141,47.905772718,3505,38
38.8089068724,47.904032972,3506,38
38.8094484388,47.9036231886,3507,38
38.8081025658,47.9034003226,3508,38
38.8057271803,47.904701559,3509,38
38.8047620124,47.9029698649,3510,38
38.8044617379,47.9024953689,3511,38
38.8050140285,47.9026103986,3512,38
38.8058826796,47.9027182388,3513,38
38.8063170051,47.9028476467,3514,38
38.8063277292,47.9025636678,3515,38
38.8059202139,47.9031352186,3516,38
38.8070408811,47.9027290228,3517,38
38.8075663614,47.9024558273,3518,38
38.8031641233,47.9028009161,3519,38
38.8014589933,47.9031999221,3520,38
38.8016037685,47.9036959793,3521,38
38.8003329641,47.9034084105,3522,38
38.8026064707,47.9037678713,3523,38
38.8021399729,47.9038936819,3524,38
38.8028263145,47.903422789,3525,38
38.8028102284,47.9058670724,3526,38
38.8029389175,47.9059820946,3527,38
38.8053571993,47.9053063352,3528,38
38.8051534416,47.9049001564,3529,38
38.8051212693,47.9046701068,3530,38
38.8050944591,47.9045155417,3531,38
38.8047566504,47.9039476007,3532,38
38.8021828693,47.9014421158,3533,38
38.802150697,47.9015930954,3534,38
38.8037914824,47.9010610702,3535,38
38.8041400153,47.9008813307,3536,38
38.8036306211,47.9005038758,3537,38
38.8034643978,47.900352893,3538,38
38.805325027,47.9008561671,3539,38
38.805196338,47.9010107432,3540,38
38.8056574737,47.9013702206,3541,38
38.806665538,47.9010466911,3542,38
38.8066333657,47.901654206,3543,38
38.8067191584,47.9017764271,3544,38
38.8073465176,47.9008310036,3545,38
38.807158846,47.9009819849,3546,38
38.8066333657,47.9006512633,3547,38
38.8080221351,47.9002630222,3548,38
38.8077057745,47.9000617108,3549,38
38.8072607249,47.9000689005,3550,38
38.807400138,47.8999143216,3551,38
38.8079417045,47.8998963473,3552,38
38.8067298825,47.899526075,3553,38
38.8101776768,47.9007159699,3554,38
38.809598576,47.9002342634,3555,38
38.8093090257,47.9002306686,3556,38
38.8092446811,47.9003241344,3557,38
38.8089604928,47.8997849064,3558,38
38.8105637439,47.9014744686,3559,38
38.8106441746,47.9019058374,3560,38
38.8096575585,47.9020532209,3561,38
38.8079953249,47.9031388133,3562,38
38.8141737186,47.9050360426,3563,39
38.8143935624,47.9053739252,3564,39
38.8132353609,47.9051762282,3565,39
38.8093222032,47.8994521144,3566,38
38.8070915929,47.8991393575,3567,38
38.8069521798,47.8992328253,3568,38
38.8076170732,47.8985102433,3569,38
38.8075044703,47.8985497878,3570,38
38.8068824732,47.8984814836,3571,38
38.8065929228,47.8985569778,3572,38
38.8057403578,47.8987762697,3573,38
38.8050593783,47.8987007758,3574,38
38.8054293593,47.8985210282,3575,38
38.8056974615,47.8983520648,3576,38
38.8051987914,47.8983053301,3577,20000
38.8045821564,47.8984994584,3578,20000
38.8034722133,47.8983628497,3579,20000
38.8025767519,47.8986684213,3580,20000
38.8041800031,47.8979997564,3581,20000
38.8044641914,47.8979242614,3582,20000
38.805885133,47.8980428963,3583,20000
38.8060781666,47.8978811214,3584,20000
38.8075580907,47.8977804612,3585,20000
38.8074830221,47.8980788462,3586,38
38.8079709681,47.8980249214,3587,38
38.807343609,47.8979062864,3588,20000
38.8070808688,47.8982837603,3589,38
38.7990495266,47.9005380245,3590,38
38.8011299996,47.9008256093,3591,38
38.7981540653,47.901310905,3592,38
38.7990012682,47.9000428358,3593,38
38.7990656127,47.9002019078,3594,38
38.8055955195,47.9111503823,3595,39
38.8053220552,47.9121063995,3596,39
38.8040405267,47.9128862951,3597,39
38.8077001217,47.9130462262,3598,39
38.8072389859,47.9133445232,3599,39
38.8072282618,47.9136212551,3600,39
38.8059360093,47.9137614175,3601,39
38.8056464589,47.9136356308,3602,39
38.8046973771,47.9138656405,3603,39
38.8045740501,47.9136859455,3604,39
38.8083382049,47.9137146967,3605,39
38.808120571,47.9143871056,3606,39
38.8077452279,47.9145524228,3607,39
38.8062867519,47.9145272658,3608,39
38.8065119578,47.9145128905,3609,39
38.8108605754,47.913883963,3610,39
38.8104798703,47.914218194,3611,39
38.8110965053,47.9147393025,3612,39
38.8111072294,47.9144230441,3613,39
38.8123887579,47.9146889888,3614,39
38.8113109871,47.9153035312,3615,39
38.8104208878,47.9152064987,3616,39
38.8115630032,47.9127878141,3617,39
38.8123726718,47.9136431717,3618,39
38.8125388952,47.9133520642,3619,39
38.812147466,47.9129962639,3620,39
38.8100080104,47.9133484702,3621,39
38.8128713419,47.912367318,3622,39
38.8126836703,47.9123277841,3623,39
38.8120831214,47.9126835889,3624,39
38.8078368859,47.9151387813,3625,39
38.8075205253,47.9153364403,3626,39
38.8076224042,47.9154730042,3627,39
38.8077564553,47.9156455055,3628,39
38.8080620918,47.9154909731,3629,39
38.8074186465,47.91590785,3630,39
38.8073864742,47.9156814431,3631,39
38.8072953195,47.915289721,3632,39
38.8082336772,47.9144847046,3633,39
38.8102283575,47.9160192562,3634,39
38.8124750539,47.9157497247,3635,39
38.8131882058,47.9160587874,3636,39
38.8116439371,47.916267224,3637,39
38.8115742305,47.9167056569,3638,39
38.8152257825,47.9164397226,3639,39
38.8150595591,47.9164720661,3640,39
38.8147431985,47.9166337829,3641,39
38.8157030044,47.9167990929,3642,39
38.8154938847,47.9173058008,3643,39
38.8151775241,47.9174387658,3644,39
38.8163518117,47.9172339276,3645,39
38.8165394832,47.9159437875,3646,39
38.8160676234,47.9155987864,3647,39
38.817123946,47.9155844113,3648,39
38.8168558438,47.9163319111,3649,39
38.8205723784,47.9142810536,3650,39
38.8201916733,47.9142810536,3651,39
38.8204865857,47.914475122,3652,20000
38.8189852134,47.9143960572,3653,39
38.8187814558,47.9137743161,3654,39
38.8219075274,47.9133717977,3655,20000
38.8187004458,47.9151527249,3656,39
38.8191991158,47.9151347558,3657,39
38.8187004458,47.915328821,3658,39
38.8187165319,47.9154510098,3659,39
38.8178371567,47.9149299085,3660,39
38.8170971946,47.9145920883,3661,39
38.817874691,47.9143153616,3662,39
38.8152059564,47.9148443965,3663,39
38.8144016499,47.9150240875,3664,39
38.8152858226,47.914227446,3665,39
38.8154895803,47.9140621278,3666,39
38.8159828883,47.9140333767,3667,39
38.8169266081,47.9135769516,3668,39
38.8183475497,47.9133038134,3669,39
38.8168086431,47.9131205225,3670,39
38.8198221118,47.9130019222,3671,39
38.8138219846,47.9121178019,3672,39
38.8135538824,47.9121824942,3673,39
38.8132965043,47.9122471863,3674,39
38.8134734518,47.9123550064,3675,39
38.8150659788,47.9120890498,3676,39
38.8096395904,47.9139039968,3677,39
38.8165385278,47.9120059494,3678,39
38.8153910504,47.9123689445,3679,39
38.8159994966,47.9092085483,3680,39
38.8161067821,47.9089712308,3681,39
38.8158224756,47.9084390604,3682,39
38.8163857242,47.9082556761,3683,39
38.8089411283,47.9099258552,3684,39
38.8093593677,47.909879131,3685,39
38.8104317765,47.9100336802,3686,39
38.8121905269,47.9103966891,3687,39
38.8129680233,47.9103068356,3688,39
38.8111395663,47.9092645241,3689,39
38.811466651,47.9090740305,3690,39
38.8086140436,47.9105368601,3691,39
38.8100349852,47.9109825297,3692,39
38.8128661444,47.9078232244,3693,39
38.8170056424,47.9061985691,3694,39
38.8182818088,47.9058714753,3695,39
38.8193327694,47.9063639125,3696,39
38.8197295607,47.9063531292,3697,39
38.8217778615,47.9062201357,3698,39
38.8211665884,47.9071726495,3699,39
38.8202657651,47.9072049988,3700,39
38.8195847855,47.9073667446,3701,39
38.8191933563,47.9072625084,3702,39
38.8233100994,47.9069615899,3703,39
38.8243074396,47.906483536,3704,39
38.8250527637,47.9062642767,3705,20000
38.8253959345,47.9065733961,3706,20000
38.8252886936,47.9069004855,3707,39
38.8251439184,47.9073354034,3708,39
38.8213529533,47.9075259034,3709,39
38.8268490484,47.9077739119,3710,39
38.825766559,47.9081624904,3711,39
38.8262759532,47.9088166471,3712,39
38.8198345192,47.9043785949,3713,20000
38.8193412112,47.9035482466,3714,20000
38.8187621104,47.9031168915,3715,20000
38.8193412112,47.9030126468,3716,20000
38.8218935441,47.9037603281,3717,20000
38.8217809412,47.9038753551,3718,20000
38.8169122053,47.9040119492,3719,39
38.8162205016,47.9035662196,3720,20000
38.7909185012,47.8913262777,3721,20000
38.7911115347,47.891142909,3722,20000
38.7916048428,47.8908624614,3723,20000
38.7915619464,47.8916750361,3724,20000
38.7927094238,47.8920777233,3725,40
38.7929131815,47.8922359209,3726,40
38.7930901289,47.8921028911,3727,40
38.7930901289,47.8922538979,3728,40
38.7931651976,47.8923473781,3729,40
38.7928381129,47.8916139137,3730,20000
38.7926611654,47.8915563866,3731,20000
38.7922965464,47.8914557141,3732,20000
38.7927737684,47.891142909,3733,20000
38.7930418706,47.8911824592,3734,20000
38.7941142793,47.8915456003,3735,40
38.794312675,47.8917181813,3736,40
38.7946987421,47.8916858224,3737,40
38.7953100151,47.8913190868,3738,40
38.7952403086,47.8914305459,3739,40
38.7952832049,47.8915527912,3740,40
38.7954279801,47.891682227,3741,40
38.7951813261,47.8911249316,3742,40
38.7946933801,47.8911249316,3743,40
38.7941839859,47.8906898775,3744,40
38.7951008954,47.890765383,3745,40
38.7951920502,47.8920525554,3746,40
38.7952724808,47.8921568221,3747,40
38.7954065319,47.8920921049,3748,40
38.7959373743,47.8918512121,3749,40
38.7959749086,47.8920921049,3750,40
38.796639802,47.8918655938,3751,20000
38.7967095086,47.8916426772,3752,20000
38.7963663378,47.8911788637,3753,40
38.7966183539,47.8911213361,3754,40
38.79736904,47.8918188533,3755,20000
38.7974333845,47.8913730187,3756,20000
